point 679,231673.1878,221.350621,6714310.008,,
point 680,231675.7804,222.604762,6714310.603,,
point 681,231672.6938,220.935714,6714312.865,,
point 682,231671.7553,219.593955,6714312.734,,
point 683,231670.8094,217.834024,6714312.385,,
point 684,231669.8643,216.157129,6714312.565,,
point 685,231668.6413,214.792358,6714312.425,,
point 686,231667.5785,213.378769,6714312.206,,
point 687,231666.6791,212.202606,6714312.127,,
point 688,231664.952,211.011496,6714311.803,,
point 689,231663.6233,209.258188,6714311.565,,
point 690,231662.3089,208.122434,6714309.689,,
point 694,231661.9139,208.635067,6714312.675,,
point 695,231663.3236,209.355714,6714312.898,,
point 696,231662.6698,208.487905,6714311.492,,
point 697,231664.8244,210.384577,6714313.284,,
point 698,231668.2555,215.059228,6714313.687,,
point 699,231669.5871,216.45002,6714313.988,,
point 700,231667.129,213.840214,6714313.798,,
point 701,231666.1294,212.566475,6714313.553,,
point 702,231670.4139,218.390616,6714314.316,,
point 703,231671.5218,220.058531,6714314.356,,
point 704,231672.2865,221.272909,6714314.435,,
point 705,231674.2244,222.291649,6714314.308,,
point 706,231673.3796,222.012198,6714316.194,,
point 707,231671.8317,220.878593,6714316.296,,
point 708,231670.9799,220.478557,6714316.036,,
point 709,231670.0101,218.758404,6714315.892,,
point 710,231669.3452,216.893399,6714315.583,,
point 711,231667.992,215.337378,6714315.378,,
point 712,231667.0512,213.780153,6714315.2,,
point 713,231665.9005,212.463657,6714315.152,,
point 714,231664.583,210.518917,6714314.929,,
point 715,231662.9378,209.596272,6714314.625,,
point 716,231661.444,208.085709,6714314.15,,
point 719,231661.3792,208.12288,6714315.502,,
point 720,231662.9111,209.693486,6714315.837,,
point 721,231664.3682,210.724299,6714316.159,,
point 722,231665.6933,211.712908,6714316.351,,
point 723,231666.8907,213.9875,6714316.651,,
point 725,231668.8589,216.03456,6714317.164,,
point 726,231669.5255,218.017708,6714317.316,,
point 727,231670.4433,219.86851,6714317.454,,
point 728,231672.4852,221.596419,6714318.007,,
point 729,231671.4021,220.891222,6714319.552,,
point 730,231669.709,218.826978,6714318.696,,
point 731,231669.0885,218.701476,6714318.651,,
point 732,231668.494,216.687398,6714318.51,,
point 733,231667.4121,214.929829,6714318.239,,
point 734,231666.6364,213.059937,6714317.953,,
point 735,231665.3936,211.845445,6714317.97,,
point 736,231664.0244,210.805044,6714317.912,,
point 737,231662.6096,209.075617,6714317.424,,
point 738,231661.1536,208.296614,6714317.111,,
point 741,231661.009,208.409195,6714318.616,,
point 742,231662.4347,209.1903,6714318.743,,
point 743,231664.0668,211.031485,6714319.134,,
point 744,231665.1678,212.194081,6714319.375,,
point 745,231666.2429,213.695738,6714319.529,,
point 746,231667.1265,215.44304,6714319.682,,
point 747,231668.0611,217.183211,6714319.897,,
point 748,231668.6976,217.590555,6714320.172,,
point 749,231669.0944,219.919061,6714320.431,,
point 750,231668.4008,218.055572,6714321.235,,
point 751,231667.8545,216.006889,6714321.098,,
point 752,231666.8721,215.768581,6714320.972,,
point 753,231664.7994,211.37529,6714320.808,,
point 754,231663.8165,211.219992,6714320.726,,
point 755,231662.2012,209.442932,6714320.413,,
point 756,231660.7022,207.947788,6714320.29,,
point 760,231660.2218,208.249615,6714323.029,,
point 761,231660.5761,208.036152,6714321.609,,
point 762,231661.8623,209.623989,6714321.803,,
point 763,231661.6878,209.068843,6714323.348,,
point 764,231663.4645,211.1495,6714321.94,,
point 765,231664.67,211.835823,6714322.16,,
point 766,231665.8438,214.657706,6714322.175,,
point 767,231661.2729,209.474389,6714325.09,,
point 768,231660.0547,208.368056,6714324.513,,
point 771,231659.7288,208.510021,6714325.893,,
point 772,231661.0237,209.806318,6714326.173,,
point 773,231662.4147,210.876403,6714326.564,,
point 774,231663.4198,212.525258,6714328.276,,
point 775,231663.124,212.783627,6714329.59,,
point 776,231661.9449,211.610428,6714329.33,,
point 777,231662.163,211.133512,6714327.93,,
point 778,231660.6392,209.483307,6714329.067,,
point 779,231660.5931,209.069793,6714327.755,,
point 780,231659.5632,208.246662,6714328.779,,
point 783,231659.6148,208.102798,6714327.396,,
point 784,231662.8235,213.326584,6714331.037,,
point 785,231662.4686,212.438292,6714332.598,,
point 786,231661.5055,211.173919,6714332.251,,
point 787,231661.625,210.595513,6714330.739,,
point 788,231660.1365,210.101035,6714331.978,,
point 789,231660.2936,209.50169,6714330.493,,
point 790,231658.896,208.830459,6714331.775,,
point 791,231659.0509,208.648127,6714330.458,,
point 794,231661.1616,211.450761,6714333.79,,
point 795,231659.6234,209.356311,6714333.469,,
point 796,231658.7595,209.237522,6714333.259,,
point 799,231658.476,208.48046,6714334.719,,
point 800,231660.7032,212.128205,6714335.47,,
point 801,231659.3586,209.865367,6714336.337,,
point 802,231658.2875,208.803914,6714336.125,,
point 805,231658.0038,208.963063,6714337.733,,
point 806,231657.7619,209.62315,6714339.143,,
point 809,231657.2806,209.400975,6714340.741,,
point 810,231656.8632,209.285603,6714342.425,,
point 813,231661.6376,211.646294,6714330.863,,
point 814,231659.3392,210.524558,6714336.135,,
point 815,231667.7817,214.075814,6714316.949,,
point 816,231675.3344,215.067454,6714264.013,,
point 817,231676.394,218.18753,6714271.007,,
point 819,231662.7078,211.289265,6714325.212,,
point 820,231663.0917,211.231829,6714323.645,,
point 821,231664.3002,212.716743,6714323.835,,
point 822,231663.8606,212.712449,6714325.418,,
point 823,231663.6305,212.857651,6714326.776,,
point 824,231664.2895,214.546002,6714328.452,,
point 825,231664.5976,214.422234,6714327.03,,
point 826,231664.9025,214.377758,6714325.592,,
point 827,231665.2283,214.218428,6714324,,
point 828,231665.9998,214.240541,6714320.777,,
point 829,231666.8197,215.921859,6714322.251,,
point 830,231666.2303,215.947014,6714324.104,,
point 831,231667.5557,217.521672,6714322.426,,
H7-A,231695.0209,214.721916,6714231.301,,
H8-A,231693.9782,214.694553,6714233.104,,
H10-A,231692.416,214.76889,6714236.704,,
B28,231664.487,206.008811,6714295.605,,
B30,231663.115,207.097,6714298.547,,
B31,231662.896,207.179,6714299.882,,
B32,231662.692,207.14,6714301.379,,
B33,231662.145,207.116,6714302.869,,
CR1,231717.867,222.235,6714228.076,,
CR10,231711.804,222.778,6714241.825,,
CR11,231711.249,222.871,6714242.894,,
CR12,231710.572,222.873,6714244.169,,
CR13,231709.617,223.052,6714245.819,,
CR14,231709.069,223.192,6714247.027,,
CR15,231708.013,223.428,6714248.399,,
CR16,231707.414,223.675,6714249.481,,
CR17,231706.639,223.715,6714250.759,,
CR18,231706.15,223.9,6714252.297,,
CR19,231705.313,223.851,6714253.604,,
CR2,231716.962,222.146,6714229.694,,
CR20,231704.047,223.901,6714254.785,,
CR21,231702.976,223.75,6714256.116,,
CR22,231701.551,223.492,6714257.167,,
CR23,231699.756,223.138,6714257.593,,
CR24,231701.399,215.507,6714224.158,,
CR3,231716.354,222.222,6714231.274,,
CR4,231715.642,222.56,6714233.008,,
CR5,231715.157,222.615,6714234.512,,
CR50,231657.557,209.1,6714346.338,,
CR51,231658.383,210.321,6714344.888,,
CR52,231659.327,211.002,6714343.872,,
CR53,231660.363,212.358,6714342.518,,
CR6,231714.216,222.731,6714236.32,,
CR7,231713.666,222.599,6714237.611,,
CR8,231713.29,222.692,6714238.92,,
CR9,231712.409,222.76,6714240.503,,
H1-A,231700.6945,214.503417,6714221.139,,
A35,231661.155,206.04,6714298.265,,
A36,231660.936,206.066,6714299.663,,
A25,231662.7304,205.867141,6714285.918,,
A27,231662.0916,205.876501,6714289.201,,
A28,231661.93,206.012,6714290.857,,
A29,231661.808,205.943,6714292.385,,
A31,231661.657,206.004,6714293.753,,
A33,231661.336,205.987,6714295.348,,
A34,231661.292,206.028,6714296.862,,
H9-A,231692.8624,214.679983,6714234.933,,
B7,231668.3989,206.652803,6714259.508,,
B1,231669.3663,206.804611,6714250.99,,
A13,231665.7551,205.796905,6714268.379,,
CR25,231699.8062,215.66536,6714226.779,,
CR26,231699.1365,215.726562,6714228.526,,
CR27,231698.3091,215.72345,6714229.865,,
CR28,231697.4555,215.806183,6714231.428,,
CR29,231696.4706,215.855057,6714233.358,,
CR30,231695.5908,215.945832,6714235.105,,
CR31,231694.3695,216.000198,6714237.272,,
CR32,231693.9492,216.100845,6714238.545,,
CR33,231693.0037,216.118087,6714240.082,,
CR35,231691.1872,216.336832,6714243.694,,
CR36,231690.2459,216.533066,6714245.387,,
CR37,231689.1691,216.516266,6714247.081,,
CR38,231688.5125,216.816147,6714248.762,,
C38,231687.4882,217.271652,6714250.233,,
CR39,231686.779,217.941696,6714251.651,,
CR40,231686.0042,218.27359,6714253.24,,
CR41,231685.1506,218.617294,6714254.711,,
CR42,231684.0463,218.819702,6714256.798,,
CR43,231683.3228,218.853455,6714257.944,,
CR44,231682.3634,219.248215,6714259.546,,
point 832,231681.4282,219.352656,6714260.963,,
CR45,231681.5423,219.311966,6714260.92,,
I8A,231702.2337,216.137204,6714231.587,,
I9A,231701.5372,216.218988,6714233.01,,
J1A,231709.9912,217.961224,6714224.235,,
K1A,231712.4834,219.029051,6714225.748,,
K2A,231711.6595,219.268692,6714226.768,,
K3A,231711.1087,219.019776,6714228.187,,
K4A,231710.5913,219.489273,6714229.656,,
J4A,231708.021,217.609939,6714228.237,,
J3A,231708.6886,217.847732,6714226.852,,
J2A,231709.2561,217.640106,6714225.45,,
I1A,231707.9554,216.604706,6714223.075,,
I2A,231707.2988,216.348023,6714224.138,,
I3A,231706.327,216.385635,6714225.78,,
I4A,231705.2239,216.160995,6714226.739,,
I5A,231704.1339,216.127884,6714228.301,,
I6A,231703.6611,216.329315,6714229.365,,
I10A,231700.6872,216.191485,6714234.485,,
I11A,231700.3402,216.307955,6714235.779,,
I18A,231695.1586,216.566514,6714244.723,,
J25A,231691.703,218.635958,6714253.807,,
I23A,231692.1523,216.969073,6714250.206,,
I22A,231692.9447,216.793445,6714249.027,,
K9A,231706.7037,219.270917,6714236.033,,
K24A,231694.9666,219.95924,6714254.324,,
K25A,231693.915,220.064724,6714255.285,,
L1A,231714.6233,220.521346,6714226.939,,
L2A,231713.8783,220.376147,6714227.844,,
L3A,231713.3566,220.457709,6714229.32,,
L4A,231712.5451,220.384167,6714230.684,,
L9A,231709.0196,220.608897,6714237.307,,
L21A,231699.8756,220.932672,6714252.562,,
L22A,231698.865,220.950013,6714253.652,,
I12A,231699.5958,216.327347,6714237.031,,
I13A,231698.8604,216.412964,6714238.514,,
I17A,231696.0133,216.583517,6714243.729,,
J13A,231701.8361,217.942993,6714240.008,,
J14A,231700.9093,218.054077,6714241.333,,
J15A,231700.1776,217.879089,6714242.642,,
J16A,231699.4866,218.189941,6714243.869,,
J17A,231698.5859,218.056397,6714245.124,,
J18A,231697.8626,218.164337,6714246.601,,
K16A,231701.3034,219.171936,6714245.02,,
I21A,231693.5179,216.752014,6714247.806,,
J19A,231697.2081,217.962601,6714247.556,,
J20A,231696.6302,218.244125,6714248.712,,
J21A,231696.0656,218.138031,6714249.605,,
J22A,231695.317,218.124207,6714250.866,,
J23A,231694.4897,218.5345,6714251.969,,
J24A,231693.4129,218.488235,6714252.757,,
I24A,231689.0073,217.606797,6714252.171,,
K20A,231698.5521,219.565384,6714250.237,,
K21A,231697.9679,219.432343,6714250.938,,
K22A,231697.05,219.396591,6714252.223,,
L23A,231697.5378,221.406906,6714254.36,,
L24A,231696.286,221.168167,6714255.361,,
M22A,231699.3237,222.275208,6714255.578,,
M21A,231700.3418,222.120041,6714254.76,,
M20A,231701.4934,222.636414,6714253.792,,
K18A,231699.6623,219.470065,6714247.554,,
L14A,231704.8592,220.596969,6714243.529,,
M1A,231715.4761,221.366979,6714228.739,,
M2A,231715.0495,221.37929,6714230.212,,
M3A,231714.1685,221.447348,6714231.837,,
M4A,231713.1637,221.496849,6714232.756,,
M5A,231712.4719,221.496451,6714234.315,,
M6A,231711.8896,221.512395,6714235.59,,
M7A,231710.9371,221.444488,6714236.977,,
M10A,231709.0065,221.624189,6714241.022,,
M11A,231708.4534,221.717405,6714242.057,,
L13A,231705.7791,220.631441,6714242.441,,
I16A,231696.6697,216.558247,6714242.428,,
point 833,231683.0093,213.275917,6714246.656,,
M9A,231709.7187,221.630539,6714239.85,,
L11A,231707.4567,220.281387,6714239.753,,
